review_title	review_id	headlines_layer	headlines_serial	headlines_section_title	paper_id	title	abstract	author	citation_count	influential_citation_count	is_open_access	open_access_pdf	publication_types	ref_number	section_serial	tldr	url
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.1	Overview of technologies	03c6fe49da90735c1e43023811d29d5fa6cd5820	Library construction for next-generation sequencing: overviews and challenges.	High-throughput sequencing, also known as next-generation sequencing (NGS), has revolutionized genomic research. In recent years, NGS technology has steadily improved, with costs dropping and the number and range of sequencing applications increasing exponentially. Here, we examine the critical role of sequencing library quality and consider important challenges when preparing NGS libraries from DNA and RNA sources. Factors such as the quantity and physical characteristics of the RNA or DNA source material as well as the desired application (i.e., genome sequencing, targeted sequencing, RNA-seq, ChIP-seq, RIP-seq, and methylation) are addressed in the context of preparing high quality sequencing libraries. In addition, the current methods for preparing NGS libraries from single cells are also discussed.	S. Head	551	10	1		["Review","JournalArticle"]	62	2.1	{"model":"tldr@v2.0.0","text":"The critical role of sequencing library quality is examined and important challenges when preparing NGS libraries from DNA and RNA sources are considered, including the quantity and physical characteristics of the RNA or DNA source material."}	https://www.semanticscholar.org/paper/03c6fe49da90735c1e43023811d29d5fa6cd5820
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.1	Overview of technologies	e5ffe1a9266dde5a9972070524682ba7f8446691	Library preparation methods for next-generation sequencing: tone down the bias.		E. van Dijk	372	14	0		["Review","JournalArticle"]	63	2.1	{"model":"tldr@v2.0.0","text":"The literature on bias in the most common NGS library preparation protocols is discussed, both for DNA sequencing (DNA-seq) as well as for RNA sequencing (RNA-seq), with a view to providing some useful advice to the researcher who wishes to convert any kind of raw nucleic acid into an N GS library."}	https://www.semanticscholar.org/paper/e5ffe1a9266dde5a9972070524682ba7f8446691
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	540f0709361e5bd3222033a1cce69828f04a28e7	Liquid handling devices in drug discovery – when, what, why?		S. Chai	3	0	0			64	1		https://www.semanticscholar.org/paper/540f0709361e5bd3222033a1cce69828f04a28e7
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.1	Overview of technologies	01ffd4879922fd2bc96fa343692089c7867abb98	Mammalian Genotyping Using Acoustic Droplet Ejection for Enhanced Data Reproducibility, Superior Throughput, and Minimized Cross-Contamination	Genetically engineered animal models are major tools of a drug discovery pipeline because they facilitate understanding of the molecular and biochemical basis of disease. These highly complex models of human disease often require increasingly convoluted genetic analysis. With growing needs for throughput and consistency, we find that traditional aspiration-and-dispense liquid-handling robots no longer have the required speed, quality, or reproducibility. We present an adaptation and installation of an acoustic droplet ejection (ADE) liquid-handling system for ultra-high-throughput screening of genetically engineered models. An ADE system is fully integrated with existing laboratory processes and platforms to facilitate execution of PCR and quantitative PCR (qPCR) reactions. Such a configuration permits interrogation of highly complex genetic models in a variety of backgrounds. Our findings demonstrate that a single ADE system replaces 8–10 traditional liquid-handling robots while increasing quality and reproducibility. We demonstrate significant improvements achieved by transitioning to an ADE device: extremely low detectable cross-contamination in PCR and qPCR despite extensive use, greatly increased data reproducibility (large increases in data quality and Cq consistency), lowered reaction volumes for large cost savings, and nearly a magnitude increase in speed per instrument. We show several comparisons between traditional- and ADE-based pipetting for a qPCR-based workflow.	Carol Cain-Hom	12	0	1	{"status":"BRONZE","url":"https://journals.sagepub.com/doi/pdf/10.1177/2211068215601637"}	["JournalArticle"]	65	2.1	{"model":"tldr@v2.0.0","text":"This work presents an adaptation and installation of an acoustic droplet ejection (ADE) liquid-handling system for ultra-high-throughput screening of genetically engineered models and shows several comparisons between traditional- and ADE-based pipetting for a qPCR-based workflow."}	https://www.semanticscholar.org/paper/01ffd4879922fd2bc96fa343692089c7867abb98
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8				627e2f096abfe71bbdcbb6c8fbf10334b9ac8601	Massively Parallel Single-Cell RNA-Seq for Marker-Free Decomposition of Tissues into Cell Types	Sequencing of RNA from thousands of individual immune cells allows unbiased identification of cellular subtypes. In multicellular organisms, biological function emerges when heterogeneous cell types form complex organs. Nevertheless, dissection of tissues into mixtures of cellular subpopulations is currently challenging. We introduce an automated massively parallel single-cell RNA sequencing (RNA-seq) approach for analyzing in vivo transcriptional states in thousands of single cells. Combined with unsupervised classification algorithms, this facilitates ab initio cell-type characterization of splenic tissues. Modeling single-cell transcriptional states in dendritic cells and additional hematopoietic cell types uncovers rich cell-type heterogeneity and gene-modules activity in steady state and after pathogen activation. Cellular diversity is thereby approached through inference of variable and dynamic pathway activity rather than a fixed preprogrammed cell-type hierarchy. These data demonstrate single-cell RNA-seq as an effective tool for comprehensive cellular decomposition of complex tissues. Introducing MARS-Seq Immune cells are typically differentiated by surface markers; however, this designation is somewhat crude and does not allow for fine distinctions that might be characterized by their RNA transcripts. Jaitin et al. (p. 776) used massively parallel single-cell RNA-sequencing (MARS-Seq) analysis to explore cellular heterogeneity within the immune system by assembling an automated experimental platform that enables RNA profiling of cells sorted from tissues using flow cytometry. More than 1000 cells could be sequenced, and unsupervised clustering analysis of the RNA profiles revealed distinct cellular groupings that corresponded to B cells, macrophages, and dendritic cells. This approach provides the ability to perform a bottom-up characterization of in vivo cell-type landscapes independent of cell markers or prior knowledge.	Diego Jaitin	1567	61	1	{"status":"GREEN","url":"https://europepmc.org/articles/pmc4412462?pdf=render"}	["JournalArticle","Study"]	66		{"model":"tldr@v2.0.0","text":"An automated massively parallel single-cell RNA sequencing approach for analyzing in vivo transcriptional states in thousands of single cells is introduced and provides the ability to perform a bottom-up characterization of in vivo cell-type landscapes independent of cell markers or prior knowledge."}	https://www.semanticscholar.org/paper/627e2f096abfe71bbdcbb6c8fbf10334b9ac8601
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.5	Future of automated liquid-handling	2985b952796bf6446f49760a82c9b6769b86ff87	Measuring luteinising hormone pulsatility with a robotic aptamer-enabled electrochemical reader		S. Liang	46	0	1	{"status":"GOLD","url":"https://www.nature.com/articles/s41467-019-08799-6.pdf"}	["JournalArticle"]	67	2.5	{"model":"tldr@v2.0.0","text":"A Robotic APTamer-enabled Electrochemical Reader (RAPTER) electrochemical analysis system to determine LH pulsatility is developed and selected DNA aptamers that bind specifically to LH and not to related hormones are identified."}	https://www.semanticscholar.org/paper/2985b952796bf6446f49760a82c9b6769b86ff87
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.3	Big-deck v/s low-cost robotic liquid handling systems	49a1a439d2f3360b754a35c9e6e24e6e63302458	Mice Fed an Obesogenic Western Diet, Administered Antibiotics, and Subjected to a Sterile Surgical Procedure Develop Lethal Septicemia with Multidrug-Resistant Pathobionts	Obesity remains a prevalent and independent risk factor for life-threatening infection following major surgery. Here, we demonstrate that when mice are fed an obesogenic Western diet (WD), they become susceptible to lethal sepsis with multiple organ damage after exposure to antibiotics and an otherwise-recoverable surgical injury. Analysis of the gut microbiota in this model demonstrates that WD alone leads to loss of Bacteroidetes, a bloom of Proteobacteria, and evidence of antibiotic resistance development even before antibiotics are administered. After antibiotics and surgery, lethal sepsis with organ damage developed in in mice fed a WD with the appearance of multidrug-resistant pathogens in the liver, spleen, and blood. The importance of these findings lies in exposing how the selective pressures of diet, antibiotic exposure, and surgical injury can converge on the microbiome, resulting in lethal sepsis and organ damage without the introduction of an exogenous pathogen. ABSTRACT Despite antibiotics and sterile technique, postoperative infections remain a real and present danger to patients. Recent estimates suggest that 50% of the pathogens associated with postoperative infections have become resistant to the standard antibiotics used for prophylaxis. Risk factors identified in such cases include obesity and antibiotic exposure. To study the combined effect of obesity and antibiotic exposure on postoperative infection, mice were allowed to gain weight on an obesogenic Western-type diet (WD), administered antibiotics and then subjected to an otherwise recoverable sterile surgical injury (30% hepatectomy). The feeding of a WD alone resulted in a major imbalance of the cecal microbiota characterized by a decrease in diversity, loss of Bacteroidetes, a bloom in Proteobacteria, and the emergence of antibiotic-resistant organisms among the cecal microbiota. When WD-fed mice were administered antibiotics and subjected to 30% liver resection, lethal sepsis, characterized by multiple-organ damage, developed. Notable was the emergence and systemic dissemination of multidrug-resistant (MDR) pathobionts, including carbapenem-resistant, extended-spectrum β-lactamase-producing Serratia marcescens, which expressed a virulent and immunosuppressive phenotype. Analysis of the distribution of exact sequence variants belonging to the genus Serratia suggested that these strains originated from the cecal mucosa. No mortality or MDR pathogens were observed in identically treated mice fed a standard chow diet. Taken together, these results suggest that consumption of a Western diet and exposure to certain antibiotics may predispose to life-threating postoperative infection associated with MDR organisms present among the gut microbiota. IMPORTANCE Obesity remains a prevalent and independent risk factor for life-threatening infection following major surgery. Here, we demonstrate that when mice are fed an obesogenic Western diet (WD), they become susceptible to lethal sepsis with multiple organ damage after exposure to antibiotics and an otherwise-recoverable surgical injury. Analysis of the gut microbiota in this model demonstrates that WD alone leads to loss of Bacteroidetes, a bloom of Proteobacteria, and evidence of antibiotic resistance development even before antibiotics are administered. After antibiotics and surgery, lethal sepsis with organ damage developed in in mice fed a WD with the appearance of multidrug-resistant pathogens in the liver, spleen, and blood. The importance of these findings lies in exposing how the selective pressures of diet, antibiotic exposure, and surgical injury can converge on the microbiome, resulting in lethal sepsis and organ damage without the introduction of an exogenous pathogen.	S. Hyoju	28	0	1	{"status":"GOLD","url":"https://mbio.asm.org/content/mbio/10/4/e00903-19.full.pdf"}	["JournalArticle"]	68	2.3	{"model":"tldr@v2.0.0","text":"Results suggest that consumption of a Western diet and exposure to certain antibiotics may predispose to life-threating postoperative infection associated with MDR organisms present among the gut microbiota."}	https://www.semanticscholar.org/paper/49a1a439d2f3360b754a35c9e6e24e6e63302458
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market		Microlab NIMBUS | Automated Liquid Handling | Hamilton Company.								69	2.2.3.Table 1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3	Flexibility		Microlab STAR Liquid Handling System | Automated Liquid Handling | Hamilton Company								70	2.2.3		
		3	2.2.3	Flexibility													
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.5	Control centers		Microlab STAR Liquid Handling System | Automated Liquid Handling | Hamilton Company								71	2.2.5		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.7	Precision & accuracy		Microlab STAR Liquid Handling System | Automated Liquid Handling | Hamilton Company								72	2.2.7		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.9	Throughput		Microlab STAR Liquid Handling System | Automated Liquid Handling | Hamilton Company								73	2.2.9		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	563ece9175a427088c24dc963a84abad1f271795	Navigating 2020 and beyond			8	0	1	{"status":"BRONZE","url":"https://www.nature.com/articles/s41588-019-0570-0.pdf"}	["Editorial"]	74	1	{"model":"tldr@v2.0.0","text":"As the authors usher in a new year of a new decade and ponder what the future will bring for the genetics field, some specific areas related to diversity, privacy and genome editing that require attention and vigilance from the community are reflected."}	https://www.semanticscholar.org/paper/563ece9175a427088c24dc963a84abad1f271795
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.8	Size	4445dcb53da1515766249fd37de74c4303097ee1	New Capabilities of EvoBot: A Modular, Open-Source Liquid-Handling Robot	We introduce a robot developed to perform feedback-based experiments, such as droplet experiments, a common type of experiments in artificial chemical life research. These experiments are particularly well suited for automation because they often stretch over long periods of time, possibly hours, and often require that the human takes action in response to observed events such as changes in droplet size, count, shape, or clustering or declustering of multiple droplets. Our robot is designed to monitor long-term experiments and, based on the feedback from the experiment, interact with it. The combination of precise automation, accurately collected experiment data, and integrated analysis and modeling software makes real-time interaction with the experiment feasible, as opposed to traditional offline processing of experiments. Last but not least, we believe the low cost of our platform can promote artificial life research. Furthermore, prevalently, findings from an experiment will inspire redesign for novel experiments. In addition, the robot’s open-source software enables easy modification of experiments. We will cover two case studies for application of our robot in feedback-based experiments and demonstrate how our robot can not only automate these experiments, collect data, and interact with the experiments intelligently but also enable chemists to perform formerly infeasible experiments.	Farzad Nejatimoharrami	11	0	1	{"status":"HYBRID","url":"https://journals.sagepub.com/doi/pdf/10.1177/2472630316689285"}	["JournalArticle"]	75	2.2.8	{"model":"tldr@v2.0.0","text":"A robot developed to perform feedback-based experiments, such as droplet experiments, a common type of experiments in artificial chemical life research, that can not only automate these experiments, collect data, and interact with the experiments intelligently but also enable chemists to perform formerly infeasible experiments."}	https://www.semanticscholar.org/paper/4445dcb53da1515766249fd37de74c4303097ee1
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.6	Washing and decontamination	aa14ca906d93dc30efbb73b040940505561353b6	OpenLH: Open Liquid-Handling System for Creative Experimentation with Biology	The biological prototyping revolution is in motion, and new tools are needed to empower HCI researchers, designers, makers, and bio-enthusiasts to experiment with live organisms. We present OpenLH, a liquid handling system that empowers users to conduct accurate and repetitive experiments with live biology in a sterile, open, and affordable way. OpenLH integrates a commercially available robotic arm with custom 3D printed parts, a modified pipette, and a visual block-based programming interface. The system is as accurate as commercial liquid handlers, capable of repetitive tasks in micro-scale accuracy, easy to operate, and supports multi-materials including biomaterials, microorganisms and cell cultures. We describe the system's technical implementation and two custom interfaces. We demonstrate the system's impact for the HCI community with two use cases that include experimentation with live biology in non-traditional fields: visual design using pigment-expressing E.coli, and beer brewing experiment using serial dilution in home context.	Gilad Gome	39	2	0		["Book","JournalArticle"]	76	2.2.6	{"model":"tldr@v2.0.0","text":"OpenLH is presented, a liquid handling system that empowers users to conduct accurate and repetitive experiments with live biology in a sterile, open, and affordable way and is as accurate as commercial liquid handlers."}	https://www.semanticscholar.org/paper/aa14ca906d93dc30efbb73b040940505561353b6
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.6	Washing and decontamination		Opentrons | Open-source Pipetting Robots for Biologists | Opentrons								77	2.2.6		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market		Opentrons API Documentation Opentrons Labworks								78	2.2.3.Table 1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.3	Big-deck v/s low-cost robotic liquid handling systems		Opentrons API Documentation Opentrons Labworks								79	2.3		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market		PIPETMAX® 268 User’s Guide								80	2.2.3.Table 1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market		Pipetting Robot - Automated Pipettor Robots for Liquid Handling								81	2.2.3.Table 1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.5	Control centers		Pipetting Robot - Automated Pipettor Robots for Liquid Handling								82	2.2.5		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.9	Throughput		Pipetting Robot - Automated Pipettor Robots for Liquid Handling								83	2.2.9		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.3	Big-deck v/s low-cost robotic liquid handling systems		Pipetting Robot - Automated Pipettor Robots for Liquid Handling								84	2.3		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.3	Big-deck v/s low-cost robotic liquid handling systems	0ea8c0f8e39a31db1d17db4441d20baa232a186f	PlasmoTron: an open-source platform for automated culture of malaria parasites	We have created a system which allows an inexpensive open-source liquid-handling robot to automate major aspects of malaria parasite culture. Parasites are cultured in multi-well microplates, with their details recorded in a database. Information in the database is used to generate commands for the robot which result in the feeding, monitoring and passaging of parasite cultures. We show that the system is capable of raising cultures after transfection, and then maintaining them at desired parasitaemias. The PlasmoTron software is available at plasmotron.org.	T. Sanderson	7	0	1	{"status":"GREEN","url":"https://www.biorxiv.org/content/biorxiv/early/2018/02/20/241596.full.pdf"}		85	2.3	{"model":"tldr@v2.0.0","text":"A system which allows an inexpensive open-source liquid-handling robot to automate major aspects of malaria parasite culture, and it is shown that the system is capable of raising cultures after transfection, and then maintaining them at desired parasitaemias."}	https://www.semanticscholar.org/paper/0ea8c0f8e39a31db1d17db4441d20baa232a186f
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8				e85a2e68f02515d6121ae006ee3cd025e6797a29	Pre-capture multiplexing improves efficiency and cost-effectiveness of targeted genomic enrichment		A. Shearer	23	2	1	{"status":"GOLD","url":"https://bmcgenomics.biomedcentral.com/counter/pdf/10.1186/1471-2164-13-618"}	["JournalArticle"]	86		{"model":"tldr@v2.0.0","text":"Pre-capture multiplexing improves efficiency of TGE experiments with respect to hands-on time and reagent use compared to standard post-capture TGE and decreases capture efficiency, but does not negatively impact variant detection and can be accommodated by the experimental design."}	https://www.semanticscholar.org/paper/e85a2e68f02515d6121ae006ee3cd025e6797a29
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.1	Overview of technologies	eaf5ef75faba18ab930da34a8c30161ee32ba7a2	Precise Dispensing Technology Using Electroformed Tubes for Micro-Volume Blood Diagnosis	Precise dispensing of droplets is a crucial step for acquiring reliable blood diagnostic results. When the source sample volume is limited, the need for precise dispensing of submicroliter and nanoliter quantities is especially important. In this paper, we developed a positive-displacement high-precision dispensing technique using a nickel electroformed tube with an inner diameter accuracy of <inline-formula> <tex-math notation="LaTeX">$5~\mu \text{m}$ </tex-math></inline-formula> or less. When dispensing variation of 100 nL was evaluated by using a photometric method, the most stable coefficients of variation (CV) were observed for a tube thickness of <inline-formula> <tex-math notation="LaTeX">$50~\mu \text{m}$ </tex-math></inline-formula> with hydrophobic treatment, where the average CV value was 1.3%, <italic>i.e.</italic>, 1.3 nL. Furthermore, the glucose concentration of 100- and 200-nL animal-based control serum was colorimetrically measured using enzymatic reactions without drying and mixing reagents. The CV value was approximately 6.36% at 100 nL and 3.23% at 200 nL, suggesting that several biochemical panels can be precisely measured even from less than one drop of blood. This positive-displacement dispenser ensures zero contamination and almost-zero dead volume, thus it would be useful for multi-panel clinical blood testing.	T. Ando	5	0	1		["JournalArticle"]	87	2.1	{"model":"tldr@v2.0.0","text":"A positive-displacement high-precision dispensing technique using a nickel electroformed tube with an inner diameter accuracy of 5% or less, suggesting that several biochemical panels can be precisely measured even from less than one drop of blood."}	https://www.semanticscholar.org/paper/eaf5ef75faba18ab930da34a8c30161ee32ba7a2
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market	eaf5ef75faba18ab930da34a8c30161ee32ba7a2	Precise Dispensing Technology Using Electroformed Tubes for Micro-Volume Blood Diagnosis	Precise dispensing of droplets is a crucial step for acquiring reliable blood diagnostic results. When the source sample volume is limited, the need for precise dispensing of submicroliter and nanoliter quantities is especially important. In this paper, we developed a positive-displacement high-precision dispensing technique using a nickel electroformed tube with an inner diameter accuracy of <inline-formula> <tex-math notation="LaTeX">$5~\mu \text{m}$ </tex-math></inline-formula> or less. When dispensing variation of 100 nL was evaluated by using a photometric method, the most stable coefficients of variation (CV) were observed for a tube thickness of <inline-formula> <tex-math notation="LaTeX">$50~\mu \text{m}$ </tex-math></inline-formula> with hydrophobic treatment, where the average CV value was 1.3%, <italic>i.e.</italic>, 1.3 nL. Furthermore, the glucose concentration of 100- and 200-nL animal-based control serum was colorimetrically measured using enzymatic reactions without drying and mixing reagents. The CV value was approximately 6.36% at 100 nL and 3.23% at 200 nL, suggesting that several biochemical panels can be precisely measured even from less than one drop of blood. This positive-displacement dispenser ensures zero contamination and almost-zero dead volume, thus it would be useful for multi-panel clinical blood testing.	T. Ando	5	0	1		["JournalArticle"]	88	2.2.3.Table 1	{"model":"tldr@v2.0.0","text":"A positive-displacement high-precision dispensing technique using a nickel electroformed tube with an inner diameter accuracy of 5% or less, suggesting that several biochemical panels can be precisely measured even from less than one drop of blood."}	https://www.semanticscholar.org/paper/eaf5ef75faba18ab930da34a8c30161ee32ba7a2
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.5	Future of automated liquid-handling	804f94254ac67dc8f22a38e86ce1b5dfccc0f3e9	Rapid Production and Recovery of Cell Spheroids by Automated Droplet Microfluidics	The future of the life sciences is linked to automation and microfluidics. As robots start working side by side with scientists, robotic automation of microfluidics in general, and droplet microfluidics in particular, will significantly extend and accelerate the life sciences. Here, we demonstrate the automation of droplet microfluidics using an inexpensive liquid-handling robot to produce human scaffold-free cell spheroids at high throughput. We use pipette actuation and interface the pipetting tip with a droplet-generating microfluidic device. In this device, we produce highly monodisperse droplets with a diameter coefficient of variation (CV) lower than 2%. By encapsulating cells in these droplets, we produce cell spheroids in droplets and recover them to standard labware containers at a throughput of 85,000 spheroids per microfluidic circuit per hour. The viability of the cells in spheroids remains high throughout the process and decreases by >10% (depending on the cell line used) after a 16 h incubation period in nanoliter droplets and automated recovery. Scaffold-free cell spheroids and 3D tissue constructs recapitulate many aspects of functional human tissue more accurately than 2D or single-cell cultures, but assembly methods for spheroids (e.g., hanging drop microplates) have limited throughput. The increased throughput and decreased cost of our method enable spheroid production at the scale needed for lead discovery drug screening, and approach the cost at which these microtissues could be used as building blocks for organ-scale regenerative medicine.	Krzysztof Langer	25	0	1	{"status":"HYBRID","url":"https://journals.sagepub.com/doi/pdf/10.1177/2472630319877376"}	["JournalArticle"]	89	2.5	{"model":"tldr@v2.0.0","text":"The increased throughput and decreased cost of the method enable spheroid production at the scale needed for lead discovery drug screening, and approach the cost at which these microtissues could be used as building blocks for organ-scale regenerative medicine."}	https://www.semanticscholar.org/paper/804f94254ac67dc8f22a38e86ce1b5dfccc0f3e9
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.5	Control centers	e8ed1741be5c2c17ee4d71507c10cc5ea82aaaf1	Real-time, portable genome sequencing for Ebola surveillance		J. Quick	1163	29	1	{"status":"GREEN","url":"https://europepmc.org/articles/pmc4817224?pdf=render"}	["JournalArticle"]	90	2.2.5	{"model":"tldr@v2.0.0","text":"This paper presents sequence data and analysis of 142 EBOV samples collected during the period March to October 2015 and shows that real-time genomic surveillance is possible in resource-limited settings and can be established rapidly to monitor outbreaks."}	https://www.semanticscholar.org/paper/e8ed1741be5c2c17ee4d71507c10cc5ea82aaaf1
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.1	Overview of technologies	ccb675a97ee1e328788cfaeaa057843ed2f02497	Recent advances in DNA sequencing methods - general principles of sample preparation.		S. Linnarsson	83	3	0		["Review","JournalArticle"]	91	2.1	{"model":"tldr@v2.0.0","text":"The current state of the art in preparing genomic and RNA samples for high throughput sequencing is reviewed."}	https://www.semanticscholar.org/paper/ccb675a97ee1e328788cfaeaa057843ed2f02497
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	647254142c6cdf5ce0054420c2104c7b8a77fe18	Recent developments in genetic/genomic medicine	Advances in genetic technology are having a major impact in the clinic, and mean that many perceptions of the role and scope of genetic testing are having to change. Genomic testing brings with it a greater opportunity for diagnosis, or predictions of future diagnoses, but also an increased chance of uncertain or unexpected findings, many of which may have impacts for multiple members of a person’s family. In the past, genetic testing was rarely able to provide rapid results, but the increasing speed and availability of genomic testing is changing this, meaning that genomic information is increasingly influencing decisions around patient care in the acute inpatient setting. The landscape of treatment options for genetic conditions is shifting, which has evolving implications for clinical discussions around previously untreatable disorders. Furthermore, the point of access to testing is changing with increasing provision direct to the consumer outside the formal healthcare setting. This review outlines the ways in which genetic medicine is developing in light of technological advances.	Rachel H Horton	74	2	1	{"status":"HYBRID","url":"https://portlandpress.com/clinsci/article-pdf/133/5/697/845065/cs-2018-0436c.pdf"}	["Review","JournalArticle"]	92	1	{"model":"tldr@v2.0.0","text":"The ways in which genetic medicine is developing in light of technological advances are outlined, including the landscape of treatment options for genetic conditions is shifting, which has evolving implications for clinical discussions around previously untreatable disorders."}	https://www.semanticscholar.org/paper/647254142c6cdf5ce0054420c2104c7b8a77fe18
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market	8af2a23399f15b526bbed0f42c8fd6ec21105cfb	Reduction of Carry over in Liquid-Handling Systems with a Decontamination Step Integrated in the Washing Procedure		Miriam Iten	8	1	1			93	2.2.3.Table 1	{"model":"tldr@v2.0.0","text":"The decontamination step with hypochlorite can easily be integrated into different liquid-handling systems and is likely to be effective against CO of most proteins and peptides."}	https://www.semanticscholar.org/paper/8af2a23399f15b526bbed0f42c8fd6ec21105cfb
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.3	Big-deck v/s low-cost robotic liquid handling systems	8af2a23399f15b526bbed0f42c8fd6ec21105cfb	Reduction of Carry over in Liquid-Handling Systems with a Decontamination Step Integrated in the Washing Procedure		Miriam Iten	8	1	1			94	2.3	{"model":"tldr@v2.0.0","text":"The decontamination step with hypochlorite can easily be integrated into different liquid-handling systems and is likely to be effective against CO of most proteins and peptides."}	https://www.semanticscholar.org/paper/8af2a23399f15b526bbed0f42c8fd6ec21105cfb
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.4	Pipetting channels	3fc3cfe174e5eea21cc00cdeb7ff8ffaccb67390	Regulatory Concern of Polymerase Chain Reaction (PCR) Carryover Contamination	Currently, DNA amplification techniques have become important detection tools. However, the extreme sensitivity of such techniques can easily result in contamination. This is a major problem in using these techniques routinely in a regulatory agency such as the Food and Drug Administration (FDA) because false-positive polymerase chain reaction (PCR) results will fail our mission. Preventing PCR carryover contamination and a capacity to rapidly determine false PCR positives are crucial. In the past, several methods have been used to prevent amplicon carryover contamination. In this chapter, we provide practical suggestions for PCR carryover contamination detection and prevention that work well with most PCR applications in our laboratory.	Yuan Hu	22	1	1	{"status":"HYBRID","url":"https://www.intechopen.com/citation-pdf-url/52932"}		95	2.2.4	{"model":"tldr@v2.0.0","text":"In this chapter, this chapter provides practical suggestions for PCR carryover contamination detection and prevention that work well with most PCR applications in the authors' laboratory."}	https://www.semanticscholar.org/paper/3fc3cfe174e5eea21cc00cdeb7ff8ffaccb67390
